Time,Displacement,Force,Work
3605.4919,11.00,0.01,0.11
3605.5419,10.00,0.01,0.10
3605.5920,9.00,0.01,0.09
3605.6420,8.00,0.01,0.08
3605.6921,9.00,0.01,0.09
3605.7421,8.00,0.01,0.08
3605.7922,11.00,0.01,0.11
3605.8422,10.00,0.01,0.10
3605.8923,11.00,0.01,0.11
3605.9423,8.00,0.01,0.08
3605.9924,9.00,0.01,0.09
3606.0424,9.00,0.01,0.09
3606.0925,9.00,0.01,0.09
3606.1425,10.00,0.01,0.10
3606.1926,10.00,0.01,0.10
3606.2426,10.00,0.01,0.10
3606.2927,9.00,0.01,0.09
3606.3427,11.00,0.01,0.11
3606.3928,11.00,0.01,0.11
3606.4428,12.00,0.01,0.12
3606.4929,12.00,0.01,0.12
3606.5429,13.00,0.01,0.13
3606.5930,11.00,0.01,0.11
3606.6430,11.00,0.01,0.11
3606.6931,11.00,0.01,0.11
3606.7431,11.00,0.01,0.11
3606.7932,11.00,0.01,0.11
3606.8432,11.00,0.01,0.11
3606.8933,10.00,0.01,0.10
3606.9433,10.00,0.01,0.10
3606.9934,11.00,0.01,0.11
3607.0434,11.00,0.01,0.11
3607.0935,9.00,0.01,0.09
3607.1435,10.00,0.01,0.10
3607.1936,10.00,0.01,0.10
3607.2436,11.00,0.01,0.11
3607.2937,12.00,0.01,0.12
3607.3437,9.00,0.01,0.09
3607.3937,11.00,0.01,0.11
3607.4438,11.00,0.01,0.11
3607.4938,11.00,0.01,0.11
3607.5439,8.00,0.01,0.08
3607.5939,10.00,0.01,0.10
3607.6440,10.00,0.01,0.10
3607.6940,10.00,0.01,0.10
3607.7441,9.00,0.01,0.09
3607.7941,9.00,0.01,0.09
3607.8442,8.00,0.01,0.08
3607.8942,10.00,0.01,0.10
3607.9443,9.00,0.01,0.09
3607.9943,9.00,0.01,0.09
3608.0444,9.00,0.01,0.09
3608.0944,11.00,0.01,0.11
3608.1445,9.00,0.01,0.09
3608.1945,11.00,0.01,0.11
3608.2446,12.00,0.01,0.12
3608.2946,11.00,0.01,0.11
3608.3447,8.00,0.01,0.08
3608.3947,9.00,0.01,0.09
3608.4448,10.00,0.01,0.10
3608.4948,6.00,0.01,0.06
3608.5449,8.00,0.01,0.08
3608.5949,10.00,0.01,0.10
3608.6450,8.00,0.01,0.08
3608.6950,10.00,0.01,0.10
3608.7451,10.00,0.01,0.10
3608.7951,10.00,0.01,0.10
3608.8452,10.00,0.01,0.10
3608.8952,9.00,0.01,0.09
3608.9453,11.00,0.01,0.11
3608.9953,11.00,0.01,0.11
3609.0454,11.00,0.01,0.11
3609.0954,12.00,0.01,0.12
3609.1455,11.00,0.01,0.11
3609.1955,12.00,0.01,0.12
3609.2456,11.00,0.01,0.11
3609.2956,10.00,0.01,0.10
3609.3457,11.00,0.01,0.11
3609.3957,8.00,0.01,0.08
3609.4458,10.00,0.01,0.10
3609.4958,11.00,0.01,0.11
3609.5458,9.00,0.01,0.09
3609.5959,9.00,0.01,0.09
3609.6459,9.00,0.01,0.09
3609.6960,10.00,0.01,0.10
3609.7460,9.00,0.01,0.09
3609.7961,9.00,0.01,0.09
3609.8461,10.00,0.01,0.10
3609.8962,11.00,0.01,0.11
3609.9462,10.00,0.01,0.10
3609.9963,7.00,0.01,0.07
3610.0463,8.00,0.01,0.08
3610.0964,8.00,0.01,0.08
3610.1464,9.00,0.01,0.09
3610.1965,10.00,0.01,0.10
3610.2465,9.00,0.01,0.09
3610.2966,9.00,0.01,0.09
3610.3466,7.00,0.01,0.07
3610.3967,11.00,0.01,0.11
3610.4467,8.00,0.01,0.08
3610.4968,9.00,0.01,0.09
3610.5468,8.00,0.01,0.08
3610.5969,10.00,0.01,0.10
3610.6469,7.00,0.01,0.07
3610.6970,6.00,0.01,0.06
3610.7470,7.00,0.01,0.07
3610.7971,8.00,0.01,0.08
3610.8471,5.00,0.01,0.05
3610.8972,8.00,0.01,0.08
3610.9472,8.00,0.01,0.08
3610.9973,8.00,0.01,0.08
3611.0473,7.00,0.01,0.07
3611.0974,6.00,0.01,0.06
3611.1474,9.00,0.01,0.09
3611.1975,8.00,0.01,0.08
3611.2475,7.00,0.01,0.07
3611.2976,8.00,0.01,0.08
3611.3476,8.00,0.01,0.08
3611.3977,9.00,0.01,0.09
3611.4477,7.00,0.01,0.07
3611.4978,6.00,0.01,0.06
3611.5478,5.00,0.01,0.05
3611.5979,7.00,0.01,0.07
3611.6479,8.00,0.01,0.08
3611.6979,7.00,0.01,0.07
3611.7480,7.00,0.01,0.07
3611.7980,7.00,0.01,0.07
3611.8481,10.00,0.01,0.10
3611.8981,10.00,0.01,0.10
3611.9482,7.00,0.01,0.07
3611.9982,7.00,0.01,0.07
3612.0483,9.00,0.01,0.09
3612.0983,7.00,0.01,0.07
3612.1484,7.00,0.01,0.07
3612.1984,7.00,0.01,0.07
3612.2485,7.00,0.01,0.07
3612.2985,8.00,0.01,0.08
3612.3486,7.00,0.01,0.07
3612.3986,10.00,0.01,0.10
3612.4487,9.00,0.01,0.09
3612.4987,7.00,0.01,0.07
3612.5488,8.00,0.01,0.08
3612.5988,8.00,0.01,0.08
3612.6489,9.00,0.01,0.09
3612.6989,8.00,0.01,0.08
3612.7490,9.00,0.01,0.09
3612.7990,8.00,0.01,0.08
3612.8491,10.00,0.01,0.10
3612.8991,7.00,0.01,0.07
3612.9492,7.00,0.01,0.07
3612.9992,8.00,0.01,0.08
3613.0493,9.00,0.01,0.09
3613.0993,8.00,0.01,0.08
3613.1494,7.00,0.01,0.07
3613.1994,6.00,0.01,0.06
3613.2495,8.00,0.01,0.08
3613.2995,7.00,0.01,0.07
3613.3496,7.00,0.01,0.07
3613.3996,7.00,0.01,0.07
3613.4497,7.00,0.01,0.07
3613.4997,7.00,0.01,0.07
3613.5498,10.00,0.01,0.10
3613.5998,6.00,0.01,0.06
3613.6499,7.00,0.01,0.07
3613.6999,8.00,0.01,0.08
3613.7500,7.00,0.01,0.07
3613.8000,5.00,0.01,0.05
3613.8500,6.00,0.01,0.06
3613.9001,4.00,0.01,0.04
3613.9501,5.00,0.01,0.05
3614.0002,5.00,0.01,0.05
3614.0502,8.00,0.01,0.08
3614.1003,8.00,0.01,0.08
3614.1503,6.00,0.01,0.06
3614.2004,6.00,0.01,0.06
3614.2504,7.00,0.01,0.07
3614.3005,8.00,0.01,0.08
3614.3505,7.00,0.01,0.07
3614.4006,7.00,0.01,0.07
3614.4506,7.00,0.01,0.07
3614.5007,6.00,0.01,0.06
3614.5507,9.00,0.01,0.09
3614.6008,9.00,0.01,0.09
3614.6508,9.00,0.01,0.09
3614.7009,7.00,0.01,0.07
3614.7509,8.00,0.01,0.08
3614.8010,8.00,0.01,0.08
3614.8510,9.00,0.01,0.09
3614.9011,9.00,0.01,0.09
3614.9511,6.00,0.01,0.06
3615.0012,7.00,0.01,0.07
3615.0512,8.00,0.01,0.08
3615.1013,7.00,0.01,0.07
3615.1513,5.00,0.01,0.05
3615.2014,6.00,0.01,0.06
3615.2514,6.00,0.01,0.06
3615.3015,6.00,0.01,0.06
3615.3515,8.00,0.01,0.08
3615.4016,6.00,0.01,0.06
3615.4516,5.00,0.01,0.05
3615.5017,6.00,0.01,0.06
3615.5517,5.00,0.01,0.05
3615.6018,5.00,0.01,0.05
3615.6518,7.00,0.01,0.07
3615.7019,4.00,0.01,0.04
3615.7519,7.00,0.01,0.07
3615.8020,7.00,0.01,0.07
3615.8520,8.00,0.01,0.08
3615.9020,6.00,0.01,0.06
3615.9521,7.00,0.01,0.07
3616.0021,5.00,0.01,0.05
3616.0522,5.00,0.01,0.05
3616.1022,4.00,0.01,0.04
3616.1523,5.00,0.01,0.05
3616.2023,6.00,0.01,0.06
3616.2524,7.00,0.01,0.07
3616.3024,7.00,0.01,0.07
3616.3525,8.00,0.01,0.08
3616.4025,8.00,0.01,0.08
3616.4526,9.00,0.01,0.09
3616.5026,9.00,0.01,0.09
3616.5527,9.00,0.01,0.09
3616.6027,9.00,0.01,0.09
3616.6528,8.00,0.01,0.08
3616.7028,7.00,0.01,0.07
3616.7529,6.00,0.01,0.06
3616.8029,8.00,0.01,0.08
3616.8530,8.00,0.01,0.08
3616.9030,11.00,0.01,0.11
3616.9531,8.00,0.01,0.08
3617.0031,8.00,0.01,0.08
3617.0532,11.00,0.01,0.11
3617.1032,8.00,0.01,0.08
3617.1533,9.00,0.01,0.09
3617.2033,8.00,0.01,0.08
3617.2534,8.00,0.01,0.08
3617.3034,9.00,0.01,0.09
3617.3535,7.00,0.01,0.07
3617.4035,6.00,0.01,0.06
3617.4536,7.00,0.01,0.07
3617.5036,6.00,0.01,0.06
3617.5537,9.00,0.01,0.09
3617.6037,7.00,0.01,0.07
3617.6538,8.00,0.01,0.08
3617.7038,6.00,0.01,0.06
3617.7539,7.00,0.01,0.07
3617.8039,7.00,0.01,0.07
3617.8540,8.00,0.01,0.08
3617.9040,6.00,0.01,0.06
3617.9541,6.00,0.01,0.06
3618.0041,6.00,0.01,0.06
3618.0541,9.00,0.01,0.09
3618.1042,7.00,0.01,0.07
3618.1542,6.00,0.01,0.06
3618.2043,5.00,0.01,0.05
3618.2543,5.00,0.01,0.05
3618.3044,3.00,0.01,0.03
3618.3544,9.00,0.01,0.09
3618.4045,7.00,0.01,0.07
3618.4545,8.00,0.01,0.08
3618.5046,8.00,0.01,0.08
3618.5546,8.00,0.01,0.08
3618.6047,8.00,0.01,0.08
3618.6547,9.00,0.01,0.09
3618.7048,7.00,0.01,0.07
3618.7548,8.00,0.01,0.08
3618.8049,7.00,0.01,0.07
3618.8549,8.00,0.01,0.08
3618.9050,10.00,0.01,0.10
3618.9550,9.00,0.01,0.09
3619.0051,10.00,0.01,0.10
3619.0551,9.00,0.01,0.09
3619.1052,8.00,0.01,0.08
3619.1552,6.00,0.01,0.06
3619.2053,7.00,0.01,0.07
3619.2553,5.00,0.01,0.05
3619.3054,8.00,0.01,0.08
3619.3554,8.00,0.01,0.08
3619.4055,9.00,0.01,0.09
3619.4555,8.00,0.01,0.08
3619.5056,8.00,0.01,0.08
3619.5556,8.00,0.01,0.08
3619.6057,10.00,0.01,0.10
3619.6557,9.00,0.01,0.09
3619.7058,10.00,0.01,0.10
3619.7558,8.00,0.01,0.08
3619.8059,9.00,0.01,0.09
3619.8559,7.00,0.01,0.07
3619.9060,7.00,0.01,0.07
3619.9560,8.00,0.01,0.08
3620.0061,9.00,0.01,0.09
3620.0561,7.00,0.01,0.07
3620.1062,9.00,0.01,0.09
3620.1562,8.00,0.01,0.08
3620.2062,8.00,0.01,0.08
3620.2563,6.00,0.01,0.06
3620.3063,7.00,0.01,0.07
3620.3564,8.00,0.01,0.08
3620.4064,7.00,0.01,0.07
3620.4565,4.00,0.01,0.04
3620.5065,8.00,0.01,0.08
3620.5566,6.00,0.01,0.06
3620.6066,5.00,0.01,0.05
3620.6567,6.00,0.01,0.06
3620.7067,7.00,0.01,0.07
3620.7568,5.00,0.01,0.05
3620.8068,6.00,0.01,0.06
3620.8569,6.00,0.01,0.06
3620.9069,5.00,0.01,0.05
3620.9570,4.00,0.01,0.04
3621.0070,5.00,0.01,0.05
3621.0571,5.00,0.01,0.05
3621.1071,4.00,0.01,0.04
3621.1572,4.00,0.01,0.04
3621.2072,6.00,0.01,0.06
3621.2573,4.00,0.01,0.04
3621.3073,3.00,0.01,0.03
3621.3574,4.00,0.01,0.04
3621.4074,6.00,0.01,0.06
3621.4575,5.00,0.01,0.05
3621.5075,6.00,0.01,0.06
3621.5576,4.00,0.01,0.04
3621.6076,7.00,0.01,0.07
3621.6577,5.00,0.01,0.05
3621.7077,6.00,0.01,0.06
3621.7578,7.00,0.01,0.07
3621.8078,6.00,0.01,0.06
3621.8579,6.00,0.01,0.06
3621.9079,7.00,0.01,0.07
3621.9580,8.00,0.01,0.08
3622.0080,9.00,0.01,0.09
3622.0581,10.00,0.01,0.10
3622.1081,4.00,0.01,0.04
3622.1582,6.00,0.01,0.06
3622.2082,5.00,0.01,0.05
3622.2583,6.00,0.01,0.06
3622.3083,4.00,0.01,0.04
3622.3583,5.00,0.01,0.05
3622.4084,4.00,0.01,0.04
3622.4584,3.00,0.01,0.03
3622.5085,5.00,0.01,0.05
3622.5585,9.00,0.01,0.09
3622.6086,6.00,0.01,0.06
3622.6586,6.00,0.01,0.06
3622.7087,5.00,0.01,0.05
3622.7587,6.00,0.01,0.06
3622.8088,5.00,0.01,0.05
3622.8588,5.00,0.01,0.05
3622.9089,4.00,0.01,0.04
3622.9589,6.00,0.01,0.06
3623.0090,7.00,0.01,0.07
3623.0590,6.00,0.01,0.06
3623.1091,7.00,0.01,0.07
3623.1591,6.00,0.01,0.06
3623.2092,7.00,0.01,0.07
3623.2592,8.00,0.01,0.08
3623.3093,9.00,0.01,0.09
3623.3593,7.00,0.01,0.07
3623.4094,7.00,0.01,0.07
3623.4594,6.00,0.01,0.06
3623.5095,7.00,0.01,0.07
3623.5595,7.00,0.01,0.07
3623.6096,5.00,0.01,0.05
3623.6596,6.00,0.01,0.06
3623.7097,6.00,0.01,0.06
3623.7597,7.00,0.01,0.07
3623.8098,4.00,0.01,0.04
3623.8598,7.00,0.01,0.07
3623.9099,5.00,0.01,0.05
3623.9599,6.00,0.01,0.06
3624.0100,5.00,0.01,0.05
3624.0600,8.00,0.01,0.08
3624.1101,9.00,0.01,0.09
3624.1601,10.00,0.01,0.10
3624.2102,6.00,0.01,0.06
3624.2602,8.00,0.01,0.08
3624.3103,8.00,0.01,0.08
3624.3603,6.00,0.01,0.06
3624.4104,7.00,0.01,0.07
3624.4604,8.00,0.01,0.08
3624.5104,7.00,0.01,0.07
3624.5605,7.00,0.01,0.07
3624.6105,6.00,0.01,0.06
3624.6606,9.00,0.01,0.09
3624.7106,9.00,0.01,0.09
3624.7607,9.00,0.01,0.09
3624.8107,7.00,0.01,0.07
3624.8608,8.00,0.01,0.08
3624.9108,6.00,0.01,0.06
3624.9609,8.00,0.01,0.08
3625.0109,9.00,0.01,0.09
3625.0610,9.00,0.01,0.09
3625.1110,6.00,0.01,0.06
3625.1611,10.00,0.01,0.10
3625.2111,8.00,0.01,0.08
3625.2612,8.00,0.01,0.08
3625.3112,9.00,0.01,0.09
3625.3613,8.00,0.01,0.08
3625.4113,7.00,0.01,0.07
3625.4614,6.00,0.01,0.06
3625.5114,7.00,0.01,0.07
3625.5615,8.00,0.01,0.08
3625.6115,9.00,0.01,0.09
3625.6616,6.00,0.01,0.06
3625.7116,8.00,0.01,0.08
3625.7617,9.00,0.01,0.09
3625.8117,8.00,0.01,0.08
3625.8618,11.00,0.01,0.11
3625.9118,10.00,0.01,0.10
3625.9619,12.00,0.01,0.12
3626.0119,9.00,0.01,0.09
3626.0620,9.00,0.01,0.09
3626.1120,9.00,0.01,0.09
3626.1621,8.00,0.01,0.08
3626.2121,7.00,0.01,0.07
3626.2622,7.00,0.01,0.07
3626.3122,8.00,0.01,0.08
3626.3623,10.00,0.01,0.10
3626.4123,11.00,0.01,0.11
3626.4624,9.00,0.01,0.09
3626.5124,8.00,0.01,0.08
3626.5625,6.00,0.01,0.06
3626.6125,6.00,0.01,0.06
3626.6625,7.00,0.01,0.07
3626.7126,6.00,0.01,0.06
3626.7626,7.00,0.01,0.07
3626.8127,8.00,0.01,0.08
3626.8627,7.00,0.01,0.07
3626.9128,8.00,0.01,0.08
3626.9628,8.00,0.01,0.08
3627.0129,8.00,0.01,0.08
3627.0629,10.00,0.01,0.10
3627.1130,7.00,0.01,0.07
3627.1630,8.00,0.01,0.08
3627.2131,9.00,0.01,0.09
3627.2631,9.00,0.01,0.09
3627.3132,9.00,0.01,0.09
3627.3632,9.00,0.01,0.09
3627.4133,9.00,0.01,0.09
3627.4633,6.00,0.01,0.06
3627.5134,12.00,0.01,0.12
3627.5634,10.00,0.01,0.10
3627.6135,7.00,0.01,0.07
3627.6635,9.00,0.01,0.09
3627.7136,9.00,0.01,0.09
3627.7636,8.00,0.01,0.08
3627.8137,8.00,0.01,0.08
3627.8637,6.00,0.01,0.06
3627.9138,8.00,0.01,0.08
3627.9638,6.00,0.01,0.06
3628.0139,8.00,0.01,0.08
3628.0639,8.00,0.01,0.08
3628.1140,9.00,0.01,0.09
3628.1640,11.00,0.01,0.11
3628.2141,10.00,0.01,0.10
3628.2641,8.00,0.01,0.08
3628.3142,10.00,0.01,0.10
3628.3642,9.00,0.01,0.09
3628.4143,9.00,0.01,0.09
3628.4643,8.00,0.01,0.08
3628.5144,8.00,0.01,0.08
3628.5644,7.00,0.01,0.07
3628.6145,9.00,0.01,0.09
3628.6645,10.00,0.01,0.10
3628.7145,10.00,0.01,0.10
3628.7646,5.00,0.01,0.05
3628.8146,6.00,0.01,0.06
3628.8647,6.00,0.01,0.06
3628.9147,5.00,0.01,0.05
3628.9648,7.00,0.01,0.07
3629.0148,7.00,0.01,0.07
3629.0649,5.00,0.01,0.05
3629.1149,7.00,0.01,0.07
3629.1650,5.00,0.01,0.05
3629.2150,7.00,0.01,0.07
3629.2651,6.00,0.01,0.06
3629.3151,6.00,0.01,0.06
3629.3652,6.00,0.01,0.06
3629.4152,6.00,0.01,0.06
3629.4653,8.00,0.01,0.08
3629.5153,8.00,0.01,0.08
3629.5654,8.00,0.01,0.08
3629.6154,11.00,0.01,0.11
3629.6655,9.00,0.01,0.09
3629.7155,7.00,0.01,0.07
3629.7656,8.00,0.01,0.08
3629.8156,9.00,0.01,0.09
3629.8657,8.00,0.01,0.08
3629.9157,8.00,0.01,0.08
3629.9658,8.00,0.01,0.08
3630.0158,9.00,0.01,0.09
3630.0659,8.00,0.01,0.08
3630.1159,8.00,0.01,0.08
3630.1660,8.00,0.01,0.08
3630.2160,9.00,0.01,0.09
3630.2661,9.00,0.01,0.09
3630.3161,8.00,0.01,0.08
3630.3662,8.00,0.01,0.08
3630.4162,8.00,0.01,0.08
3630.4663,7.00,0.01,0.07
3630.5163,7.00,0.01,0.07
3630.5664,8.00,0.01,0.08
3630.6164,9.00,0.01,0.09
3630.6665,9.00,0.01,0.09
3630.7165,9.00,0.01,0.09
3630.7666,9.00,0.01,0.09
3630.8166,7.00,0.01,0.07
3630.8666,7.00,0.01,0.07
3630.9167,8.00,0.01,0.08
3630.9667,6.00,0.01,0.06
3631.0168,9.00,0.01,0.09
3631.0668,10.00,0.01,0.10
3631.1169,9.00,0.01,0.09
3631.1669,9.00,0.01,0.09
3631.2170,10.00,0.01,0.10
3631.2670,10.00,0.01,0.10
3631.3171,8.00,0.01,0.08
3631.3671,8.00,0.01,0.08
3631.4172,11.00,0.01,0.11
3631.4672,9.00,0.01,0.09
3631.5173,7.00,0.01,0.07
3631.5673,6.00,0.01,0.06
3631.6174,9.00,0.01,0.09
3631.6674,6.00,0.01,0.06
3631.7175,5.00,0.01,0.05
3631.7675,5.00,0.01,0.05
3631.8176,9.00,0.01,0.09
3631.8676,6.00,0.01,0.06
3631.9177,7.00,0.01,0.07
3631.9677,8.00,0.01,0.08
3632.0178,8.00,0.01,0.08
3632.0678,5.00,0.01,0.05
3632.1179,5.00,0.01,0.05
3632.1679,7.00,0.01,0.07
3632.2180,7.00,0.01,0.07
3632.2680,6.00,0.01,0.06
3632.3181,6.00,0.01,0.06
3632.3681,6.00,0.01,0.06
3632.4182,5.00,0.01,0.05
3632.4682,9.00,0.01,0.09
3632.5183,4.00,0.01,0.04
3632.5683,7.00,0.01,0.07
3632.6184,6.00,0.01,0.06
3632.6684,7.00,0.01,0.07
3632.7185,8.00,0.01,0.08
3632.7685,7.00,0.01,0.07
3632.8186,6.00,0.01,0.06
3632.8686,5.00,0.01,0.05
3632.9187,6.00,0.01,0.06
3632.9687,7.00,0.01,0.07
3633.0187,8.00,0.01,0.08
3633.0688,7.00,0.01,0.07
3633.1188,8.00,0.01,0.08
3633.1689,7.00,0.01,0.07
3633.2189,7.00,0.01,0.07
3633.2690,9.00,0.01,0.09
3633.3190,10.00,0.01,0.10
3633.3691,8.00,0.01,0.08
3633.4191,8.00,0.01,0.08
3633.4692,9.00,0.01,0.09
3633.5192,9.00,0.01,0.09
3633.5693,8.00,0.01,0.08
3633.6193,6.00,0.01,0.06
3633.6694,8.00,0.01,0.08
3633.7194,8.00,0.01,0.08
3633.7695,7.00,0.01,0.07
3633.8195,7.00,0.01,0.07
3633.8696,8.00,0.01,0.08
3633.9196,9.00,0.01,0.09
3633.9697,6.00,0.01,0.06
3634.0197,8.00,0.01,0.08
3634.0698,8.00,0.01,0.08
3634.1198,8.00,0.01,0.08
3634.1699,10.00,0.01,0.10
3634.2199,10.00,0.01,0.10
3634.2700,7.00,0.01,0.07
3634.3200,7.00,0.01,0.07
3634.3701,7.00,0.01,0.07
3634.4201,9.00,0.01,0.09
3634.4702,8.00,0.01,0.08
3634.5202,7.00,0.01,0.07
3634.5703,8.00,0.01,0.08
3634.6203,7.00,0.01,0.07
3634.6704,7.00,0.01,0.07
3634.7204,10.00,0.01,0.10
3634.7705,7.00,0.01,0.07
3634.8205,8.00,0.01,0.08
3634.8706,7.00,0.01,0.07
3634.9206,8.00,0.01,0.08
3634.9707,9.00,0.01,0.09
3635.0207,7.00,0.01,0.07
3635.0708,8.00,0.01,0.08
3635.1208,8.00,0.01,0.08
3635.1708,9.00,0.01,0.09
3635.2209,8.00,0.01,0.08
3635.2709,7.00,0.01,0.07
3635.3210,6.00,0.01,0.06
3635.3710,10.00,0.01,0.10
3635.4211,7.00,0.01,0.07
3635.4711,10.00,0.01,0.10
3635.5212,7.00,0.01,0.07
3635.5712,8.00,0.01,0.08
3635.6213,7.00,0.01,0.07
3635.6713,8.00,0.01,0.08
3635.7214,8.00,0.01,0.08
3635.7714,8.00,0.01,0.08
3635.8215,10.00,0.01,0.10
3635.8715,9.00,0.01,0.09
3635.9216,7.00,0.01,0.07
3635.9716,6.00,0.01,0.06
3636.0217,7.00,0.01,0.07
3636.0717,9.00,0.01,0.09
3636.1218,9.00,0.01,0.09
3636.1718,10.00,0.01,0.10
3636.2219,9.00,0.01,0.09
3636.2719,7.00,0.01,0.07
3636.3220,9.00,0.01,0.09
3636.3720,6.00,0.01,0.06
3636.4221,6.00,0.01,0.06
3636.4721,7.00,0.01,0.07
3636.5222,8.00,0.01,0.08
3636.5722,8.00,0.01,0.08
3636.6223,7.00,0.01,0.07
3636.6723,9.00,0.01,0.09
3636.7224,9.00,0.01,0.09
3636.7724,11.00,0.01,0.11
3636.8225,10.00,0.01,0.10
3636.8725,9.00,0.01,0.09
3636.9226,10.00,0.01,0.10
3636.9726,8.00,0.01,0.08
3637.0227,9.00,0.01,0.09
3637.0727,10.00,0.01,0.10
3637.1228,9.00,0.01,0.09
3637.1728,10.00,0.01,0.10
3637.2229,9.00,0.01,0.09
3637.2729,10.00,0.01,0.10
3637.3229,11.00,0.01,0.11
3637.3730,11.00,0.01,0.11
3637.4230,8.00,0.01,0.08
3637.4731,11.00,0.01,0.11
3637.5231,9.00,0.01,0.09
3637.5732,10.00,0.01,0.10
3637.6232,9.00,0.01,0.09
3637.6733,8.00,0.01,0.08
3637.7233,11.00,0.01,0.11
3637.7734,10.00,0.01,0.10
3637.8234,10.00,0.01,0.10
3637.8735,8.00,0.01,0.08
3637.9235,10.00,0.01,0.10
3637.9736,8.00,0.01,0.08
3638.0236,7.00,0.01,0.07
3638.0737,8.00,0.01,0.08
3638.1237,10.00,0.01,0.10
3638.1738,11.00,0.01,0.11
3638.2238,11.00,0.01,0.11
3638.2739,6.00,0.01,0.06
3638.3239,10.00,0.01,0.10
3638.3740,11.00,0.01,0.11
3638.4240,11.00,0.01,0.11
3638.4741,10.00,0.01,0.10
3638.5241,11.00,0.01,0.11
3638.5742,9.00,0.01,0.09
3638.6242,11.00,0.01,0.11
3638.6743,11.00,0.01,0.11
3638.7243,10.00,0.01,0.10
3638.7744,10.00,0.01,0.10
3638.8244,9.00,0.01,0.09
3638.8745,9.00,0.01,0.09
3638.9245,11.00,0.01,0.11
3638.9746,10.00,0.01,0.10
3639.0246,11.00,0.01,0.11
3639.0747,12.00,0.01,0.12
3639.1247,10.00,0.01,0.10
3639.1748,12.00,0.01,0.12
3639.2248,11.00,0.01,0.11
3639.2749,9.00,0.01,0.09
3639.3249,11.00,0.01,0.11
3639.3750,8.00,0.01,0.08
3639.4250,10.00,0.01,0.10
3639.4750,9.00,0.01,0.09
3639.5251,8.00,0.01,0.08
3639.5751,10.00,0.01,0.10
3639.6252,11.00,0.01,0.11
3639.6752,12.00,0.01,0.12
3639.7253,8.00,0.01,0.08
3639.7753,10.00,0.01,0.10
3639.8254,11.00,0.01,0.11
3639.8754,11.00,0.01,0.11
3639.9255,9.00,0.01,0.09
3639.9755,8.00,0.01,0.08
3640.0256,10.00,0.01,0.10
3640.0756,7.00,0.01,0.07
3640.1257,8.00,0.01,0.08
3640.1757,10.00,0.01,0.10
3640.2258,9.00,0.01,0.09
3640.2758,7.00,0.01,0.07
3640.3259,10.00,0.01,0.10
3640.3759,9.00,0.01,0.09
3640.4260,10.00,0.01,0.10
3640.4760,8.00,0.01,0.08
3640.5261,9.00,0.01,0.09
3640.5761,9.00,0.01,0.09
3640.6262,10.00,0.01,0.10
3640.6762,8.00,0.01,0.08
3640.7263,9.00,0.01,0.09
3640.7763,9.00,0.01,0.09
3640.8264,8.00,0.01,0.08
3640.8764,10.00,0.01,0.10
3640.9265,10.00,0.01,0.10
3640.9765,10.00,0.01,0.10
3641.0266,6.00,0.01,0.06
3641.0766,9.00,0.01,0.09
3641.1267,10.00,0.01,0.10
3641.1767,11.00,0.01,0.11
3641.2268,10.00,0.01,0.10
3641.2768,8.00,0.01,0.08
3641.3269,11.00,0.01,0.11
3641.3769,8.00,0.01,0.08
3641.4270,8.00,0.01,0.08
3641.4770,10.00,0.01,0.10
3641.5270,9.00,0.01,0.09
3641.5771,10.00,0.01,0.10
3641.6271,9.00,0.01,0.09
3641.6772,8.00,0.01,0.08
3641.7272,8.00,0.01,0.08
3641.7773,10.00,0.01,0.10
3641.8273,12.00,0.01,0.12
3641.8774,11.00,0.01,0.11
3641.9274,11.00,0.01,0.11
3641.9775,9.00,0.01,0.09
3642.0275,11.00,0.01,0.11
3642.0776,10.00,0.01,0.10
3642.1276,8.00,0.01,0.08
3642.1777,9.00,0.01,0.09
3642.2277,9.00,0.01,0.09
3642.2778,9.00,0.01,0.09
3642.3278,9.00,0.01,0.09
3642.3779,9.00,0.01,0.09
3642.4279,9.00,0.01,0.09
3642.4780,7.00,0.01,0.07
3642.5280,9.00,0.01,0.09
3642.5781,7.00,0.01,0.07
3642.6281,7.00,0.01,0.07
3642.6782,7.00,0.01,0.07
3642.7282,9.00,0.01,0.09
3642.7783,8.00,0.01,0.08
3642.8283,8.00,0.01,0.08
3642.8784,6.00,0.01,0.06
3642.9284,8.00,0.01,0.08
3642.9785,8.00,0.01,0.08
3643.0285,7.00,0.01,0.07
3643.0786,8.00,0.01,0.08
3643.1286,8.00,0.01,0.08
3643.1787,7.00,0.01,0.07
3643.2287,5.00,0.01,0.05
3643.2788,9.00,0.01,0.09
3643.3288,6.00,0.01,0.06
3643.3789,6.00,0.01,0.06
3643.4289,9.00,0.01,0.09
3643.4790,8.00,0.01,0.08
3643.5290,8.00,0.01,0.08
3643.5791,5.00,0.01,0.05
3643.6291,7.00,0.01,0.07
3643.6791,7.00,0.01,0.07
3643.7292,9.00,0.01,0.09
3643.7792,10.00,0.01,0.10
3643.8293,9.00,0.01,0.09
3643.8793,9.00,0.01,0.09
3643.9294,9.00,0.01,0.09
3643.9794,7.00,0.01,0.07
3644.0295,8.00,0.01,0.08
3644.0795,7.00,0.01,0.07
3644.1296,12.00,0.01,0.12
3644.1796,12.00,0.01,0.12
3644.2297,11.00,0.01,0.11
3644.2797,10.00,0.01,0.10
3644.3298,9.00,0.01,0.09
