Data[0],Time,Force,Mag,Accel,Gyro
1,72.3199,8.00,22.5000,0.8090,-0.1831
1,72.3399,4.00,21.0000,0.8099,-0.1831
1,72.3599,6.00,24.0000,0.8094,-0.1831
1,72.3799,6.00,22.5000,0.8093,-0.1831
1,72.3999,8.00,22.5000,0.8102,-0.1831
1,72.4199,7.00,24.0000,0.8097,-0.1831
1,72.4399,7.00,24.0000,0.8097,-0.1831
1,72.4599,8.00,21.0000,0.8097,-0.1831
1,72.4799,6.00,21.0000,0.8093,-0.1831
1,72.4999,7.00,19.5000,0.8093,-0.1831
1,72.5198,6.00,19.5000,0.8107,-0.2441
1,72.5398,6.00,22.5000,0.8093,-0.1831
1,72.5598,5.00,19.5000,0.8094,-0.1831
1,72.5798,6.00,21.0000,0.8099,-0.1831
1,72.5998,6.00,21.0000,0.8098,-0.1221
1,72.6198,8.00,25.5000,0.8097,-0.1831
1,72.6398,7.00,25.5000,0.8107,-0.1831
1,72.6598,7.00,22.5000,0.8097,-0.1831
1,72.6798,7.00,22.5000,0.8099,-0.1831
1,72.6998,4.00,22.5000,0.8092,-0.1831
1,72.7198,4.00,19.5000,0.8096,-0.1831
1,72.7398,6.00,21.0000,0.8096,-0.1831
1,72.7598,6.00,22.5000,0.8097,-0.1831
1,72.7798,6.00,22.5000,0.8107,-0.1831
1,72.7998,7.00,15.0000,0.8093,-0.1831
1,72.8198,2.00,16.5000,0.8098,-0.1831
1,72.8398,6.00,19.5000,0.8101,-0.1831
1,72.8598,6.00,19.5000,0.8108,-0.1831
1,72.8798,5.00,21.0000,0.8103,-0.1831
1,72.8998,6.00,24.0000,0.8104,-0.1831
1,72.9198,4.00,25.5000,0.8098,-0.1831
1,72.9398,6.00,16.5000,0.8096,-0.1831
1,72.9598,4.00,21.0000,0.8105,-0.1831
1,72.9798,4.00,24.0000,0.8109,-0.1831
1,72.9998,8.00,25.5000,0.8094,-0.1831
1,73.0198,7.00,22.5000,0.8094,-0.1831
1,73.0398,7.00,18.0000,0.8102,-0.1831
1,73.0598,5.00,22.5000,0.8097,-0.1831
1,73.0798,7.00,25.5000,0.8107,-0.1831
1,73.0998,8.00,18.0000,0.8102,-0.1831
1,73.1197,12.00,25.5000,0.8090,-0.1831
1,73.1397,6.00,19.5000,0.8103,-0.1831
1,73.1597,5.00,19.5000,0.8097,-0.1831
1,73.1797,7.00,25.5000,0.8099,-0.1831
1,73.1997,5.00,22.5000,0.8099,-0.1831
1,73.2197,5.00,25.5000,0.8096,-0.1831
1,73.2397,6.00,24.0000,0.8102,-0.1831
1,73.2597,8.00,22.5000,0.8105,-0.1831
1,73.2797,6.00,22.5000,0.8099,-0.1221
1,73.2997,5.00,22.5000,0.8097,-0.1831
1,73.3197,6.00,24.0000,0.8098,-0.1831
1,73.3397,6.00,24.0000,0.8104,-0.1831
1,73.3597,5.00,27.0000,0.8091,-0.1831
1,73.3797,7.00,22.5000,0.8097,-0.1831
1,73.3997,9.00,22.5000,0.8099,-0.1831
1,73.4197,8.00,24.0000,0.8097,-0.1831
1,73.4397,6.00,16.5000,0.8096,-0.1831
1,73.4597,3.00,22.5000,0.8099,-0.2441
1,73.4797,6.00,18.0000,0.8093,-0.1831
1,73.4997,3.00,22.5000,0.8092,-0.1831
1,73.5197,8.00,25.5000,0.8102,-0.1831
1,73.5397,7.00,21.0000,0.8094,-0.1831
1,73.5597,5.00,19.5000,0.8096,-0.1831
1,73.5797,7.00,21.0000,0.8104,-0.1831
1,73.5997,6.00,24.0000,0.8096,-0.1831
1,73.6197,6.00,19.5000,0.8103,-0.1831
1,73.6397,7.00,19.5000,0.8094,-0.1831
1,73.6597,8.00,24.0000,0.8096,-0.1831
1,73.6797,7.00,22.5000,0.8105,-0.1831
1,73.6996,6.00,18.0000,0.8103,-0.2441
1,73.7196,7.00,22.5000,0.8098,-0.2441
1,73.7396,6.00,24.0000,0.8096,-0.1831
1,73.7596,7.00,24.0000,0.8099,-0.1831
1,73.7796,5.00,22.5000,0.8096,-0.1831
1,73.7996,6.00,24.0000,0.8109,-0.1831
1,73.8196,7.00,19.5000,0.8091,-0.1831
1,73.8396,8.00,22.5000,0.8094,-0.1831
1,73.8596,7.00,22.5000,0.8096,-0.1831
1,73.8796,6.00,24.0000,0.8099,-0.1831
1,73.8996,6.00,19.5000,0.8099,-0.2441
1,73.9196,5.00,21.0000,0.8096,-0.1831
1,73.9396,6.00,21.0000,0.8108,-0.1831
1,73.9596,6.00,19.5000,0.8104,-0.1831
1,73.9796,6.00,19.5000,0.8097,-0.1831
1,73.9996,7.00,19.5000,0.8096,-0.1831
1,74.0196,7.00,22.5000,0.8097,-0.1831
1,74.0396,11.00,27.0000,0.8099,-0.2441
1,74.0596,5.00,25.5000,0.8104,-0.1831
1,74.0796,7.00,22.5000,0.8086,-0.1831
1,74.0996,8.00,16.5000,0.8104,-0.1831
1,74.1196,6.00,15.0000,0.8101,-0.1831
1,74.1396,4.00,22.5000,0.8094,-0.1831
1,74.1596,5.00,21.0000,0.8098,-0.1831
1,74.1796,5.00,18.0000,0.8102,-0.1831
1,74.1996,7.00,19.5000,0.8102,-0.1831
1,74.2196,5.00,25.5000,0.8093,-0.1831
1,74.2396,5.00,19.5000,0.8097,-0.1831
1,74.2596,6.00,18.0000,0.8103,-0.1831
1,74.2796,5.00,22.5000,0.8088,-0.1831
1,74.2995,5.00,19.5000,0.8112,-0.1831
1,74.3195,4.00,25.5000,0.8105,-0.1831
1,74.3395,10.00,22.5000,0.8098,-0.1221
1,74.3595,6.00,22.5000,0.8094,-0.1831
1,74.3795,5.00,22.5000,0.8098,-0.1831
1,74.3995,5.00,25.5000,0.8097,-0.1831
1,74.4195,6.00,24.0000,0.8093,-0.1831
1,74.4395,7.00,21.0000,0.8094,-0.1831
1,74.4595,6.00,18.0000,0.8096,-0.1831
1,74.4795,7.00,22.5000,0.8092,-0.1831
1,74.4995,5.00,25.5000,0.8099,-0.1831
1,74.5195,5.00,22.5000,0.8103,-0.1831
1,74.5395,5.00,24.0000,0.8093,-0.1221
1,74.5595,6.00,18.0000,0.8099,-0.1831
1,74.5795,8.00,21.0000,0.8093,-0.1831
1,74.5995,6.00,24.0000,0.8101,-0.1831
1,74.6195,5.00,22.5000,0.8103,-0.1831
1,74.6395,7.00,19.5000,0.8091,-0.1831
1,74.6595,4.00,22.5000,0.8088,-0.1831
1,74.6795,5.00,22.5000,0.8093,-0.1831
1,74.6995,5.00,21.0000,0.8097,-0.1831
1,74.7195,9.00,19.5000,0.8104,-0.1831
1,74.7395,5.00,25.5000,0.8093,-0.1831
1,74.7595,5.00,22.5000,0.8085,-0.1831
1,74.7795,7.00,22.5000,0.8099,-0.1831
1,74.7995,6.00,22.5000,0.8096,-0.2441
1,74.8195,7.00,21.0000,0.8101,-0.1831
1,74.8395,6.00,25.5000,0.8104,-0.1831
1,74.8595,8.00,19.5000,0.8098,-0.1831
1,74.8795,6.00,24.0000,0.8088,-0.1221
1,74.8994,6.00,21.0000,0.8102,-0.1831
1,74.9194,6.00,22.5000,0.8102,-0.1831
1,74.9394,7.00,22.5000,0.8101,-0.1831
1,74.9594,4.00,18.0000,0.8094,-0.1831
1,74.9794,6.00,19.5000,0.8097,-0.1831
1,74.9994,4.00,25.5000,0.8092,-0.1831
1,75.0194,7.00,25.5000,0.8090,-0.1831
1,75.0394,4.00,22.5000,0.8103,-0.1831
1,75.0594,6.00,16.5000,0.8098,-0.1831
1,75.0794,7.00,19.5000,0.8098,-0.1831
1,75.0994,4.00,21.0000,0.8097,-0.1831
1,75.1194,7.00,25.5000,0.8103,-0.1831
1,75.1394,7.00,21.0000,0.8099,-0.1831
1,75.1594,4.00,25.5000,0.8103,-0.1831
1,75.1794,6.00,21.0000,0.8099,-0.1831
1,75.1994,8.00,22.5000,0.8105,-0.1831
1,75.2194,6.00,24.0000,0.8104,-0.1831
1,75.2394,4.00,21.0000,0.8096,-0.1831
1,75.2594,6.00,27.0000,0.8097,-0.1831
1,75.2794,5.00,18.0000,0.8101,-0.1831
1,75.2994,6.00,24.0000,0.8098,-0.2441
1,75.3194,8.00,21.0000,0.8097,-0.1221
1,75.3394,6.00,21.0000,0.8113,-0.1831
1,75.3594,6.00,21.0000,0.8101,-0.1831
1,75.3794,6.00,21.0000,0.8090,-0.1831
1,75.3994,11.00,18.0000,0.8096,-0.1831
1,75.4194,7.00,21.0000,0.8097,-0.1831
1,75.4394,6.00,19.5000,0.8102,-0.1831
1,75.4594,10.00,22.5000,0.8102,-0.1221
1,75.4794,6.00,19.5000,0.8097,-0.1831
1,75.4993,7.00,21.0000,0.8096,-0.1831
1,75.5193,6.00,22.5000,0.8101,-0.1831
1,75.5393,7.00,25.5000,0.8091,-0.1831
1,75.5593,7.00,16.5000,0.8101,-0.1831
1,75.5793,7.00,22.5000,0.8107,-0.1831
1,75.5993,6.00,22.5000,0.8096,-0.1831
1,75.6193,6.00,22.5000,0.8092,-0.1831
1,75.6393,7.00,16.5000,0.8096,-0.1831
1,75.6593,7.00,21.0000,0.8097,-0.1831
1,75.6793,3.00,25.5000,0.8099,-0.1831
1,75.6993,6.00,27.0000,0.8101,-0.1221
1,75.7193,7.00,19.5000,0.8098,-0.1831
1,75.7393,8.00,22.5000,0.8103,-0.1831
1,75.7593,7.00,21.0000,0.8097,-0.2441
1,75.7793,5.00,21.0000,0.8096,-0.1831
1,75.7993,7.00,24.0000,0.8096,-0.1831
1,75.8193,5.00,19.5000,0.8103,-0.1831
1,75.8393,8.00,19.5000,0.8099,-0.1831
1,75.8593,6.00,24.0000,0.8097,-0.1831
1,75.8793,7.00,21.0000,0.8099,-0.1831
1,75.8993,8.00,21.0000,0.8094,-0.2441
1,75.9193,4.00,21.0000,0.8099,-0.1831
1,75.9393,5.00,19.5000,0.8094,-0.1831
1,75.9593,7.00,21.0000,0.8098,-0.1831
1,75.9793,5.00,18.0000,0.8092,-0.1831
1,75.9993,6.00,22.5000,0.8094,-0.1831
1,76.0193,6.00,18.0000,0.8097,-0.1831
1,76.0393,7.00,24.0000,0.8099,-0.1831
1,76.0593,7.00,22.5000,0.8104,-0.1831
1,76.0792,7.00,18.0000,0.8094,-0.1831
1,76.0992,6.00,22.5000,0.8099,-0.1831
1,76.1192,5.00,22.5000,0.8101,-0.1831
1,76.1392,5.00,18.0000,0.8099,-0.1831
1,76.1592,7.00,19.5000,0.8096,-0.1831
1,76.1792,5.00,22.5000,0.8088,-0.1831
1,76.1992,6.00,22.5000,0.8094,-0.1831
1,76.2192,6.00,18.0000,0.8102,-0.1831
1,76.2392,5.00,13.5000,0.8097,-0.1831
1,76.2592,8.00,19.5000,0.8101,-0.1831
1,76.2792,5.00,22.5000,0.8110,-0.1831
1,76.2992,6.00,21.0000,0.8091,-0.1831
1,76.3192,10.00,21.0000,0.8097,-0.1831
1,76.3392,6.00,22.5000,0.8101,-0.1831
1,76.3592,5.00,22.5000,0.8098,-0.1221
1,76.3792,6.00,19.5000,0.8098,-0.1221
1,76.3992,6.00,25.5000,0.8101,-0.0610
1,76.4192,8.00,22.5000,0.8090,-0.2441
1,76.4392,7.00,24.0000,0.8096,-0.1831
1,76.4592,8.00,30.0000,0.8098,-0.1831
1,76.4792,6.00,22.5000,0.8096,-0.1831
1,76.4992,6.00,24.0000,0.8083,-0.1831
1,76.5192,7.00,21.0000,0.8101,-0.1831
1,76.5392,6.00,19.5000,0.8086,-0.1831
1,76.5592,6.00,22.5000,0.8096,-0.1831
1,76.5792,6.00,24.0000,0.8088,-0.1831
1,76.5992,7.00,21.0000,0.8081,-0.1831
1,76.6192,4.00,22.5000,0.8108,-0.1831
1,76.6392,7.00,21.0000,0.8093,-0.1831
1,76.6592,7.00,18.0000,0.8103,-0.1831
1,76.6791,6.00,27.0000,0.8103,-0.1831
1,76.6991,7.00,24.0000,0.8094,-0.1831
1,76.7191,7.00,22.5000,0.8090,-0.2441
1,76.7391,5.00,18.0000,0.8087,-0.1831
1,76.7591,6.00,19.5000,0.8108,-0.2441
1,76.7791,7.00,24.0000,0.8098,-0.1831
1,76.7991,6.00,22.5000,0.8093,-0.1831
1,76.8191,8.00,22.5000,0.8097,-0.1831
1,76.8391,6.00,19.5000,0.8097,-0.1831
1,76.8591,7.00,21.0000,0.8085,-0.1831
1,76.8791,5.00,21.0000,0.8104,-0.1831
1,76.8991,4.00,19.5000,0.8108,-0.1221
1,76.9191,7.00,22.5000,0.8091,-0.1831
1,76.9391,7.00,22.5000,0.8094,-0.1831
1,76.9591,6.00,21.0000,0.8105,-0.2441
1,76.9791,7.00,25.5000,0.8096,-0.1831
1,76.9991,6.00,19.5000,0.8090,-0.1831
1,77.0191,6.00,21.0000,0.8103,-0.1831
1,77.0391,6.00,22.5000,0.8094,-0.1831
1,77.0591,6.00,19.5000,0.8097,-0.1831
1,77.0791,6.00,19.5000,0.8099,-0.1831
1,77.0991,5.00,24.0000,0.8094,-0.1831
1,77.1191,6.00,21.0000,0.8096,-0.1831
1,77.1391,5.00,22.5000,0.8094,-0.1831
1,77.1591,7.00,21.0000,0.8107,-0.1831
1,77.1791,5.00,19.5000,0.8102,-0.1831
1,77.1991,5.00,21.0000,0.8087,-0.2441
1,77.2191,7.00,21.0000,0.8093,-0.1831
1,77.2391,8.00,19.5000,0.8092,-0.1831
1,77.2591,7.00,19.5000,0.8088,-0.1831
1,77.2790,4.00,22.5000,0.8097,-0.1831
1,77.2990,4.00,18.0000,0.8108,-0.2441
1,77.3190,6.00,24.0000,0.8108,-0.1831
1,77.3390,6.00,22.5000,0.8092,-0.1831
1,77.3590,8.00,18.0000,0.8087,-0.1831
1,77.3790,5.00,21.0000,0.8104,-0.1831
1,77.3990,8.00,25.5000,0.8102,-0.1221
1,77.4190,6.00,19.5000,0.8099,-0.1831
1,77.4390,7.00,21.0000,0.8096,-0.1831
1,77.4590,8.00,22.5000,0.8103,-0.1831
1,77.4790,8.00,22.5000,0.8098,-0.1831
1,77.4990,7.00,19.5000,0.8092,-0.1831
1,77.5190,6.00,25.5000,0.8099,-0.1831
1,77.5390,6.00,18.0000,0.8096,-0.1831
1,77.5590,7.00,22.5000,0.8101,-0.1831
1,77.5790,5.00,19.5000,0.8092,-0.1831
1,77.5990,6.00,21.0000,0.8094,-0.2441
1,77.6190,8.00,25.5000,0.8102,-0.1831
1,77.6390,5.00,22.5000,0.8093,-0.1221
1,77.6590,6.00,22.5000,0.8104,-0.1831
1,77.6790,7.00,25.5000,0.8103,-0.1831
1,77.6990,7.00,21.0000,0.8094,-0.1831
1,77.7190,7.00,22.5000,0.8097,-0.1831
1,77.7390,6.00,22.5000,0.8098,-0.1831
1,77.7590,6.00,21.0000,0.8096,-0.1831
1,77.7790,4.00,19.5000,0.8101,-0.1831
1,77.7990,7.00,24.0000,0.8096,-0.1831
1,77.8190,5.00,21.0000,0.8097,-0.2441
1,77.8390,5.00,18.0000,0.8101,-0.1831
1,77.8590,7.00,19.5000,0.8093,-0.1831
1,77.8789,6.00,19.5000,0.8104,-0.1831
1,77.8989,6.00,24.0000,0.8099,-0.1831
1,77.9189,6.00,19.5000,0.8101,-0.1831
1,77.9389,5.00,21.0000,0.8102,-0.1831
1,77.9589,4.00,22.5000,0.8103,-0.1831
1,77.9789,6.00,19.5000,0.8096,-0.1831
1,77.9989,7.00,19.5000,0.8099,-0.1831
1,78.0189,8.00,24.0000,0.8088,-0.1831
1,78.0389,5.00,22.5000,0.8105,-0.1831
1,78.0589,4.00,16.5000,0.8094,-0.1831
1,78.0789,8.00,16.5000,0.8101,-0.2441
1,78.0989,9.00,19.5000,0.8092,-0.1831
1,78.1189,11.00,22.5000,0.8104,-0.1831
1,78.1389,6.00,18.0000,0.8107,-0.1831
1,78.1589,6.00,22.5000,0.8094,-0.1831
1,78.1789,6.00,19.5000,0.8093,-0.1831
1,78.1989,6.00,22.5000,0.8102,-0.1831
1,78.2189,6.00,25.5000,0.8101,-0.1831
1,78.2389,6.00,21.0000,0.8114,-0.1831
1,78.2589,6.00,19.5000,0.8099,-0.1831
1,78.2789,6.00,24.0000,0.8091,-0.1831
1,78.2989,6.00,18.0000,0.8091,-0.1831
1,78.3189,9.00,22.5000,0.8102,-0.1831
1,78.3389,6.00,19.5000,0.8108,-0.1831
1,78.3589,6.00,19.5000,0.8098,-0.1831
1,78.3789,5.00,22.5000,0.8104,-0.1831
1,78.3989,6.00,18.0000,0.8096,-0.1831
1,78.4189,7.00,19.5000,0.8097,-0.1831
1,78.4389,5.00,22.5000,0.8088,-0.1831
1,78.4589,9.00,22.5000,0.8099,-0.1831
1,78.4788,7.00,19.5000,0.8096,-0.1831
1,78.4988,10.00,22.5000,0.8099,-0.1831
1,78.5188,6.00,25.5000,0.8086,-0.1831
1,78.5388,6.00,25.5000,0.8109,-0.1831
1,78.5588,5.00,22.5000,0.8094,-0.1831
1,78.5788,8.00,24.0000,0.8090,-0.1831
1,78.5988,5.00,21.0000,0.8101,-0.1831
1,78.6188,6.00,19.5000,0.8098,-0.1831
1,78.6388,7.00,21.0000,0.8102,-0.1831
1,78.6588,7.00,19.5000,0.8094,-0.1831
1,78.6788,6.00,16.5000,0.8105,-0.1831
1,78.6988,11.00,21.0000,0.8094,-0.1831
1,78.7188,7.00,22.5000,0.8103,-0.1831
1,78.7388,6.00,19.5000,0.8093,-0.1831
1,78.7588,8.00,22.5000,0.8097,-0.1831
1,78.7788,5.00,22.5000,0.8096,-0.1831
1,78.7988,9.00,19.5000,0.8101,-0.1831
1,78.8188,7.00,21.0000,0.8099,-0.1831
1,78.8388,6.00,21.0000,0.8103,-0.1831
1,78.8588,8.00,21.0000,0.8101,-0.1831
1,78.8788,5.00,19.5000,0.8098,-0.1831
1,78.8988,6.00,19.5000,0.8102,-0.1831
1,78.9188,5.00,22.5000,0.8104,-0.1221
1,78.9388,7.00,19.5000,0.8103,-0.1831
1,78.9588,6.00,18.0000,0.8104,-0.1831
1,78.9788,7.00,21.0000,0.8107,-0.1831
1,78.9988,6.00,19.5000,0.8104,-0.1831
1,79.0188,7.00,19.5000,0.8102,-0.1831
1,79.0388,6.00,28.5000,0.8103,-0.1831
1,79.0587,7.00,22.5000,0.8101,-0.1831
1,79.0787,6.00,22.5000,0.8107,-0.1831
1,79.0987,10.00,24.0000,0.8107,-0.1831
1,79.1187,6.00,24.0000,0.8102,-0.1831
1,79.1387,6.00,22.5000,0.8098,-0.1831
1,79.1587,8.00,16.5000,0.8098,-0.1831
1,79.1787,5.00,16.5000,0.8097,-0.1831
1,79.1987,7.00,22.5000,0.8101,-0.1831
1,79.2187,7.00,27.0000,0.8104,-0.1831
1,79.2387,6.00,24.0000,0.8101,-0.1831
1,79.2587,7.00,22.5000,0.8103,-0.1831
1,79.2787,6.00,22.5000,0.8104,-0.1831
1,79.2987,6.00,22.5000,0.8098,-0.1221
1,79.3187,3.00,22.5000,0.8098,-0.1831
1,79.3387,9.00,22.5000,0.8104,-0.1831
1,79.3587,6.00,22.5000,0.8097,-0.1831
1,79.3787,6.00,22.5000,0.8103,-0.2441
1,79.3987,5.00,22.5000,0.8101,-0.1831
1,79.4187,5.00,19.5000,0.8105,-0.1831
1,79.4387,6.00,18.0000,0.8103,-0.1831
1,79.4587,6.00,22.5000,0.8093,-0.1831
1,79.4787,7.00,21.0000,0.8097,-0.1831
1,79.4987,6.00,22.5000,0.8096,-0.1831
1,79.5187,5.00,24.0000,0.8104,-0.1831
1,79.5387,8.00,21.0000,0.8099,-0.1831
1,79.5587,6.00,24.0000,0.8098,-0.1831
1,79.5787,7.00,18.0000,0.8102,-0.1831
1,79.5987,6.00,18.0000,0.8097,-0.1831
1,79.6187,5.00,18.0000,0.8102,-0.1831
1,79.6387,6.00,19.5000,0.8091,-0.1831
1,79.6586,4.00,22.5000,0.8099,-0.1831
1,79.6786,6.00,22.5000,0.8103,-0.2441
1,79.6986,6.00,15.0000,0.8108,-0.1831
1,79.7186,7.00,25.5000,0.8090,-0.1831
1,79.7386,5.00,19.5000,0.8093,-0.1831
1,79.7586,10.00,22.5000,0.8102,-0.1831
1,79.7786,10.00,24.0000,0.8099,-0.1831
1,79.7986,6.00,22.5000,0.8104,-0.2441
1,79.8186,4.00,21.0000,0.8096,-0.1831
1,79.8386,5.00,22.5000,0.8105,-0.1831
1,79.8586,6.00,18.0000,0.8099,-0.1831
1,79.8786,7.00,21.0000,0.8099,-0.1831
1,79.8986,5.00,24.0000,0.8102,-0.1831
1,79.9186,6.00,24.0000,0.8097,-0.1831
1,79.9386,7.00,19.5000,0.8104,-0.2441
1,79.9586,5.00,18.0000,0.8098,-0.1831
1,79.9786,6.00,19.5000,0.8103,-0.1831
1,79.9986,6.00,21.0000,0.8097,-0.1831
1,80.0186,4.00,16.5000,0.8099,-0.1831
1,80.0386,7.00,25.5000,0.8090,-0.1831
1,80.0586,6.00,21.0000,0.8102,-0.1831
1,80.0786,5.00,22.5000,0.8101,-0.1831
1,80.0986,6.00,19.5000,0.8099,-0.1831
1,80.1186,7.00,22.5000,0.8099,-0.1831
1,80.1386,6.00,27.0000,0.8092,-0.1831
1,80.1586,7.00,24.0000,0.8102,-0.1831
1,80.1786,7.00,19.5000,0.8094,-0.1831
1,80.1986,5.00,22.5000,0.8097,-0.1831
1,80.2186,7.00,19.5000,0.8097,-0.1831
1,80.2386,6.00,21.0000,0.8098,-0.1831
1,80.2585,12.00,22.5000,0.8101,-0.1831
1,80.2785,7.00,22.5000,0.8097,-0.1831
1,80.2985,6.00,18.0000,0.8104,-0.1831
1,80.3185,6.00,22.5000,0.8101,-0.1831
1,80.3385,5.00,21.0000,0.8091,-0.1831
1,80.3585,10.00,22.5000,0.8097,-0.1831
1,80.3785,8.00,21.0000,0.8097,-0.2441
1,80.3985,7.00,21.0000,0.8101,-0.1831
1,80.4185,5.00,18.0000,0.8101,-0.1831
1,80.4385,6.00,22.5000,0.8098,-0.1831
1,80.4585,8.00,25.5000,0.8107,-0.1831
1,80.4785,8.00,22.5000,0.8099,-0.1221
1,80.4985,4.00,21.0000,0.8098,-0.1831
1,80.5185,5.00,22.5000,0.8093,-0.2441
1,80.5385,7.00,21.0000,0.8097,-0.1831
1,80.5585,8.00,19.5000,0.8096,-0.1831
1,80.5785,7.00,22.5000,0.8104,-0.1831
1,80.5985,4.00,22.5000,0.8102,-0.1831
1,80.6185,7.00,24.0000,0.8088,-0.1831
1,80.6385,4.00,19.5000,0.8104,-0.1831
1,80.6585,8.00,21.0000,0.8101,-0.1221
1,80.6785,8.00,21.0000,0.8097,-0.1831
1,80.6985,9.00,21.0000,0.8099,-0.1831
1,80.7185,6.00,19.5000,0.8101,-0.1831
1,80.7385,7.00,22.5000,0.8090,-0.1831
1,80.7585,7.00,24.0000,0.8102,-0.1831
1,80.7785,6.00,22.5000,0.8096,-0.1831
1,80.7985,7.00,21.0000,0.8097,-0.1831
1,80.8185,6.00,19.5000,0.8103,-0.1831
1,80.8385,8.00,22.5000,0.8103,-0.1831
1,80.8584,6.00,22.5000,0.8103,-0.1831
1,80.8784,4.00,21.0000,0.8096,-0.1221
1,80.8984,7.00,21.0000,0.8093,-0.1831
1,80.9184,6.00,22.5000,0.8096,-0.1831
1,80.9384,6.00,19.5000,0.8096,-0.1831
1,80.9584,6.00,19.5000,0.8097,-0.1831
1,80.9784,4.00,21.0000,0.8093,-0.1831
1,80.9984,6.00,25.5000,0.8096,-0.1831
1,81.0184,4.00,18.0000,0.8091,-0.1831
1,81.0384,9.00,27.0000,0.8096,-0.1831
1,81.0584,5.00,18.0000,0.8092,-0.1831
1,81.0784,5.00,24.0000,0.8099,-0.1831
1,81.0984,5.00,18.0000,0.8088,-0.2441
1,81.1184,4.00,18.0000,0.8090,-0.1831
1,81.1384,9.00,21.0000,0.8092,-0.2441
1,81.1584,8.00,21.0000,0.8088,-0.1831
1,81.1784,6.00,21.0000,0.8099,-0.1831
1,81.1984,6.00,24.0000,0.8094,-0.1831
1,81.2184,6.00,24.0000,0.8098,-0.1831
1,81.2384,8.00,21.0000,0.8104,-0.1221
1,81.2584,7.00,24.0000,0.8098,-0.1221
1,81.2784,6.00,21.0000,0.8101,-0.1831
1,81.2984,6.00,21.0000,0.8101,-0.1221
1,81.3184,7.00,21.0000,0.8092,-0.1831
1,81.3384,8.00,27.0000,0.8103,-0.1831
1,81.3584,5.00,19.5000,0.8099,-0.1831
1,81.3784,4.00,24.0000,0.8096,-0.1831
1,81.3984,6.00,22.5000,0.8097,-0.1831
1,81.4184,6.00,22.5000,0.8093,-0.1831
1,81.4384,7.00,21.0000,0.8094,-0.1831
1,81.4583,10.00,24.0000,0.8101,-0.1831
1,81.4783,7.00,24.0000,0.8104,-0.1831
1,81.4983,6.00,22.5000,0.8094,-0.1221
1,81.5183,7.00,22.5000,0.8103,-0.1831
1,81.5383,6.00,21.0000,0.8104,-0.1831
1,81.5583,5.00,24.0000,0.8109,-0.1831
1,81.5783,6.00,21.0000,0.8103,-0.1831
1,81.5983,6.00,22.5000,0.8092,-0.1831
1,81.6183,7.00,25.5000,0.8090,-0.1831
1,81.6383,5.00,24.0000,0.8101,-0.1831
1,81.6583,4.00,25.5000,0.8091,-0.1831
1,81.6783,7.00,22.5000,0.8102,-0.1831
1,81.6983,7.00,25.5000,0.8096,-0.1831
1,81.7183,4.00,27.0000,0.8097,-0.1831
1,81.7383,4.00,22.5000,0.8101,-0.1831
1,81.7583,6.00,27.0000,0.8088,-0.1831
1,81.7783,5.00,19.5000,0.8083,-0.1831
1,81.7983,5.00,22.5000,0.8104,-0.1831
1,81.8183,7.00,25.5000,0.8098,-0.1831
1,81.8383,5.00,19.5000,0.8105,-0.2441
1,81.8583,6.00,27.0000,0.8101,-0.1831
1,81.8783,5.00,21.0000,0.8105,-0.1831
1,81.8983,6.00,22.5000,0.8097,-0.1831
1,81.9183,6.00,22.5000,0.8102,-0.1831
1,81.9383,7.00,22.5000,0.8094,-0.1831
1,81.9583,6.00,25.5000,0.8098,-0.1831
1,81.9783,7.00,24.0000,0.8085,-0.1831
1,81.9983,4.00,18.0000,0.8096,-0.1831
1,82.0183,7.00,28.5000,0.8101,-0.2441
1,82.0382,3.00,22.5000,0.8099,-0.1831
1,82.0582,6.00,24.0000,0.8102,-0.1831
